,Unnamed: 0,id,created_at,date,time,tweet,sentiment_label,sentiment_score
272,272,1430070902742560769,2021-08-24 07:34:07+00:00,2021-08-24,07:34:07,"Cumhurbaşkanımız Sn.@RTErdogan'ın dediği gibi; ""Dünya yapay zekâ çalışmalarıyla yeni bir teknoloji seviyesine doğru gidiyor."" @dijital ve @TCSanayi iş birliği ile hazırlanan Ulusal Yapay Zekâ Stratejisi yayımlandı. Ülkemize hayırlı olsun.🇹🇷 #UYZS #YapayZekaÇağı",positive,0.9422
273,273,1430070790741848067,2021-08-24 07:33:40+00:00,2021-08-24,07:33:40,Ulusal Yapay Zeka Stratejisi Tanıtım Programı  https://t.co/KfBB5rK1he,negative,0.9429
274,274,1430070593995558916,2021-08-24 07:32:53+00:00,2021-08-24,07:32:53,Ulusal Yapay Zeka Stratejisi'nin lansmanı Bilişim Vadisi'nde başladı. Başkanımız Dr. @AliTahaKoc açılış konuşmasını yapıyor. #UYZS #yapayzeka #yapayzekastratejisi  https://t.co/aKUcxk5efj,positive,0.8396
275,275,1430070295822491651,2021-08-24 07:31:42+00:00,2021-08-24,07:31:42,"Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi açıklanıyor.   Sanayi ve Teknoloji Bakanı Mustafa Varank, Bilişim Vadisi'ndeki programa katılıyor",positive,0.8842
276,276,1430070241757904896,2021-08-24 07:31:29+00:00,2021-08-24,07:31:29,"Sanayi ve Teknoloji Bakanı Mustafa Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacağı programa katılıyor.   https://t.co/iv5P0642t4",positive,0.8172
277,277,1430070228646563840,2021-08-24 07:31:26+00:00,2021-08-24,07:31:26,Ulusal Yapay Zeka Stratejisi 2021-2025 tanıtım töreni Bilişim Vadisinde yoğun bir katılımla başladı.  Yıllardır önemini vurguladığım bu dokümanının tamamlanmış olmasından çok mutluyum. Hayırlı olsun. #UlusalYapayZekaStratejisi #YapayZekaÇağı  https://t.co/TLV0Kj4fxv,negative,0.8791
278,278,1430070180286189583,2021-08-24 07:31:15+00:00,2021-08-24,07:31:15,"Türkiye’nin İlk Yapay Zekâ  Stratejisi açıklanıyor! 📢  6 stratejik öncelik etrafında tasarlanan, 24 amaç ve 119 tedbirin bulunduğu Strateji Belgesi, Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek. 📌",positive,0.9936
279,279,1430069881832083457,2021-08-24 07:30:03+00:00,2021-08-24,07:30:03,🔖 Türkiye'nin 2021-2025 Ulusal Yapay Zeka Stratejisi hazırlandı.  5 yıllık yol haritasında öne çıkan hedefler:  📍Milli gelire katkı yüzde 5'e çıkacak.  📍İstihdam 50 bine yükseltilecek.  📍Kamu alımlarında yerli ve milli uygulamalar önceliklendirilecek.  https://t.co/LZQMUUW9QH,positive,0.9829
280,280,1430069375361556480,2021-08-24 07:28:03+00:00,2021-08-24,07:28:03,🎤 @AliTahaKoc: “Yapay zekânın Gayri Safi Yurt İçi Hasılaya katkısını %5’e yükselteceğiz.”  📡Ulusal Yapay Zekâ Stratejisi Lansmanı 📍 @BilisimVadisiTR   🤝 @TCSanayi  #UYZS #YapayZekaÇağı  https://t.co/nj9K9GlTgW,positive,0.604
281,281,1430068887626862601,2021-08-24 07:26:06+00:00,2021-08-24,07:26:06,Yönetişim koordinasyonu sağlamak üzere “Ulusal Yapay Zekâ Stratejisi Yönlendirme Kurulu” oluşturulacaktır.  https://t.co/aB0TiCm92q,positive,0.8903
282,282,1430068604641415169,2021-08-24 07:24:59+00:00,2021-08-24,07:24:59,🆕 Ulusal Yapay Zeka Stratejisi (2021-2025) 📒PDF erişim:  https://t.co/CRPgMRTrbg  https://t.co/2tYy9jMeNO,positive,0.9095
283,283,1430068031154180105,2021-08-24 07:22:42+00:00,2021-08-24,07:22:42,Ulusal Yapay Zeka Stratejisi ile Türkiye’nin bu alandaki 5 yıllık programı açıklanıyor. #YapayZekaÇağı  https://t.co/eVlxJKJ8hC,positive,0.5682
284,284,1430067972199043080,2021-08-24 07:22:28+00:00,2021-08-24,07:22:28,🎤 @AliTahaKoc  📡Ulusal Yapay Zekâ Stratejisi Lansmanı 📍 @BilisimVadisiTR   🤝 @TCSanayi  #UYZS #YapayZekaÇağı  https://t.co/kxfPuRjlRQ,positive,0.5321
285,285,1430067921292775442,2021-08-24 07:22:16+00:00,2021-08-24,07:22:16,@BilalEksiTHY @TCSanayi Ulusal Yapay Zeka Stratejisi Tanıtım Programı  https://t.co/shcuXwtGxu  El alem #YapayZeka ile uğraşırken . Bizim yeni nesil #YapaySu ile gündemi ile uğraşıyor #HAMİDİYE,negative,0.9757
286,286,1430067764279005185,2021-08-24 07:21:39+00:00,2021-08-24,07:21:39,"Ulusal Yapay Zekâ Stratejisi hayırlı olsun. Kurumlarda üretilen verinin doğru üretilmesi yani kaliteli veri oluşumuna vurgu yapılması oldukça önemli. Bu kriter, e-belgelerin doğru üretilmesine de yansıyacaktır. #UYZS  https://t.co/6a4hxVO0X0",positive,0.9603
287,287,1430067672994226178,2021-08-24 07:21:17+00:00,2021-08-24,07:21:17,"#Canlı: Sanayi ve Teknoloji Bakanı Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacağı programa katılıyor  https://t.co/tmo9gZkBb9",positive,0.9149
288,288,1430067315677306880,2021-08-24 07:19:52+00:00,2021-08-24,07:19:52,🎤 @AliTahaKoc   📡Ulusal Yapay Zekâ Stratejisi Lansmanı 📍 @BilisimVadisiTR   🤝 @TCSanayi  #UYZS #YapayZekaÇağı  https://t.co/YdZAraEpSy,positive,0.6112
289,289,1430066899631624208,2021-08-24 07:18:12+00:00,2021-08-24,07:18:12,Türkiye’nin İlk Ulusal Yapay Zeka Stratejisi Tanıtım Toplantısı   #CanlıYayın📡   @dijital   #YapayZekaÇağı   📍Bilişim Vadisi / Kocaeli   https://t.co/K3gWp9wWzo,positive,0.63
290,290,1430066859227893780,2021-08-24 07:18:03+00:00,2021-08-24,07:18:03,"Sanayi ve Teknoloji Bakanı Varank, Bilişim Vadisi'nde Türkiye’nin İlk Ulusal Yapay Zeka Stratejisi’ni açıklayacağı programa katılıyor  https://t.co/1icWbqU5DM",positive,0.8255
291,291,1430066255189397507,2021-08-24 07:15:39+00:00,2021-08-24,07:15:39,AIPA olarak Ulusal Yapay Zeka Stratejisi lansmanındayız.  Ülkemiz adına umutlu ve heyecanlıyız. 🇹🇷  📍 @BilisimVadisiTR @dijital 🤝 @TCSanayi #UYZS #YapayZekaÇağı  #aipaturkey #ai #yapayzeka 🧠🤖🦾  https://t.co/B1rtV7mgYU,positive,0.8566
292,292,1430066088474292225,2021-08-24 07:14:59+00:00,2021-08-24,07:14:59,Türkiye'nin yapay zeka stratejisi belirlendi  https://t.co/NbdFtmPT09,positive,0.7116
293,293,1430065920676876299,2021-08-24 07:14:19+00:00,2021-08-24,07:14:19,"#Canlı: Sanayi ve Teknoloji Bakanı Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacağı programa katılıyor  https://t.co/HYi5SZuouK",positive,0.8969
294,294,1430065119917133846,2021-08-24 07:11:08+00:00,2021-08-24,07:11:08,Ulusal Yapay Zekâ Stratejisi Lansmanı Canlı Yayın 📍 Bilişim Vadisi - Gebze/Kocaeli #UYZS #YapayZekaÇağı   https://t.co/yzdM28C1G5,negative,0.7273
295,295,1430064264539254809,2021-08-24 07:07:44+00:00,2021-08-24,07:07:44,Türkiye'nin ilk ulusal yapay zeka stratejisi duyuruldu.    #UYZS #YapayZekaÇağı  #DijitalKalkınma #YapayZeka   Detaylar;  https://t.co/fqGEYsFM5e  https://t.co/uW78DAvvMd,positive,0.5334
296,296,1430064135514075136,2021-08-24 07:07:13+00:00,2021-08-24,07:07:13,"🇹🇷#YapayZekaÇağı başlıyor 📣   @udijital ve @TCSanayi işbirliği ile hazırlanan Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi, Türkiye'nin @BilisimVadisiTR 'nde bugün saat 10.00’da açıklanacak.🦾  https://t.co/TJ7BLi9fQz",positive,0.9815
297,297,1430064079968907266,2021-08-24 07:07:00+00:00,2021-08-24,07:07:00,Türkiye’nin ulusal yapay zekâ stratejisi açıklandı!  📌 https://t.co/TnJs6yXg7b  Yorumlarınızı merak ediyoruz.,positive,0.913
298,298,1430063429885341744,2021-08-24 07:04:25+00:00,2021-08-24,07:04:25,Türkiye'nin Ulusal Yapay Zeka Stratejisi açıklanıyor @bthaber @BThaberAnkara @AliTahaKoc  https://t.co/UsMvmC6th9,negative,0.7641
299,299,1430060737733570595,2021-08-24 06:53:43+00:00,2021-08-24,06:53:43,"Ulusal Yapay Zekâ Stratejisi; Yapay zekâ alanının GSYİH’ya katkısının % 5’e çıkarılması,yapay zekâ alanındaki istihdamın 50 bin kişiye yükseltilmesi,lisansüstü mezun sayısının 10 bin kişiye çıkarılması,Yerli ve millî yapay zekâ uygulamalarının kamu alımlarında önceliklendirilmesi",negative,0.9533
300,300,1430058183905751063,2021-08-24 06:43:34+00:00,2021-08-24,06:43:34,@dijital Ulusal Yapay Zekâ Stratejisi’ni yayımladı:  https://t.co/Hv5ohpcJZ6,negative,0.5428
301,301,1430053738027397179,2021-08-24 06:25:54+00:00,2021-08-24,06:25:54,Türkiye'nin Yapay Zeka stratejisi bugün açıklanıyor. Bu stratejik adım ne anlama geliyor?,positive,0.6456
302,302,1430053404454400014,2021-08-24 06:24:35+00:00,2021-08-24,06:24:35,Türkiye Ulusal Yapay Zeka Stratejisi yayımlandı.🇹🇷 @tcbestepe @dijital @TCSanayi   https://t.co/ryafk8mqk3,positive,0.6231
303,303,1430007082099617805,2021-08-24 03:20:31+00:00,2021-08-24,03:20:31,İşte Türkiye’nin yapay zeka stratejisi  https://t.co/QezyVGhFTv,positive,0.8109
304,304,1429913963576401922,2021-08-23 21:10:30+00:00,2021-08-23,21:10:30,"24 AĞUSTOS 2021  Sanayi ve Teknoloji Bakanı Mustafa Varank, Bilişim Vadisi'nde Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi'ni açıklayacak. (10.00)  Dışişleri Bakanı Mevlüt Çavuşoğlu, Uruguay Dışişleri Bakanı Francisco Bustillo ile ortak basın toplantısı düzenleyecek. (12.00)",positive,0.7636
305,305,1429894875051347972,2021-08-23 19:54:39+00:00,2021-08-23,19:54:39,Yarın gerçekten önemli bir gün.. Ulusal Yapay Zeka Stratejisi açıklanacak.. Ulusal Yapay Zeka Araştırmaları Enstitüsü kuruldu diye biliyorum.. Umarım bu Stratejideki hedefler tutturulur. Çünkü milyarlarca $'lık bir pastadan bahsediyoruz,negative,0.5434
306,306,1429843901762850816,2021-08-23 16:32:06+00:00,2021-08-23,16:32:06,Türkiye'nin İlk Ulusal Yapay Zeka Stratejisi Salı Günü Tanıtılacak  https://t.co/AEvJcYBBBi #SonDakika #Kıbrıs #KKTC  https://t.co/3AMRhmPxNJ,positive,0.8827
307,307,1429827773363859456,2021-08-23 15:28:00+00:00,2021-08-23,15:28:00,📍 Yapay Zeka Stratejisi yarın açıklanıyor  @aipaturkey @zkucuksabanoglu #EkonomiNotları  https://t.co/j73qosbs9r,positive,0.82
308,308,1429809002242887680,2021-08-23 14:13:25+00:00,2021-08-23,14:13:25,Türkiye'nin Ulusal Yapay Zeka Stratejisi Gebze’de tanıtılacak  https://t.co/hnldNdsvTi,positive,0.7088
309,309,1429778832958046210,2021-08-23 12:13:32+00:00,2021-08-23,12:13:32,Check out this article: Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi yarın tanıtılacak -  https://t.co/TicLiewuUO,positive,0.9448
310,310,1429774654995042306,2021-08-23 11:56:56+00:00,2021-08-23,11:56:56,"Memleketimizin ne güzel baklanları var,  Çalışırken Yapay zeka stratejisi falan hazırlayan bakanımız boş vakitlerinde sosyal medyadan Türkçe dersi veriyor.",negative,0.9752
311,311,1429765203332304899,2021-08-23 11:19:22+00:00,2021-08-23,11:19:22,Türkiye'nin ilk ulusal yapay zeka stratejisi Kocaeli'de açıklanacak   https://t.co/Ih5ZrnD2X3,positive,0.7204
312,312,1429763654770216960,2021-08-23 11:13:13+00:00,2021-08-23,11:13:13,Türkiye’nin yapay zeka stratejisi için tarih belli oldu  •  https://t.co/12wourxEB3  https://t.co/eRIhMASrdx,positive,0.9445
313,313,1429763412553310208,2021-08-23 11:12:15+00:00,2021-08-23,11:12:15,Türkiye'nin Ulusal Yapay Zeka Stratejisi Kocaeli’de tanıtılacak  https://t.co/nfui8Q4bOC,positive,0.5944
314,314,1429754966898618369,2021-08-23 10:38:42+00:00,2021-08-23,10:38:42,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı (yarın) tanıtılacak. Tekno Hayat ekibi olarak oradayız. Tüm gelişmeler yeni bölümde olacak. #YapayZekaÇağı",positive,0.9207
315,315,1429748170708430849,2021-08-23 10:11:41+00:00,2021-08-23,10:11:41,Ulusal Yapay Zeka Stratejisinin ilk defa açıklanacağı lansman toplantısı davetlerinden dolayı @dijital Cumhurbaşkanlığı Dijital Dönüşüm Ofisi Başkanı Dr. Ali Taha Koç’a teşekkür ederim. @SodimerTr olarak yapay zeka stratejisi belgesini destekliyoruz.@AliTahaKoc @tcbestepe  https://t.co/j6HnWWC7my,negative,0.7279
316,316,1429743410034921476,2021-08-23 09:52:46+00:00,2021-08-23,09:52:46,"Laf: Ulusal Yapay Zekâ Stratejisi  İçerik: Olumm, 2 kilo domates yanına da 1 kilo Yapay Zekâ",negative,0.669
317,317,1429738226453934085,2021-08-23 09:32:11+00:00,2021-08-23,09:32:11,"Ulusal Yapay Zeka Stratejisi, Bilişim Vadisi’nde kamuoyuna tanıtılacak  https://t.co/n8YV8GMmTe  https://t.co/PIeh8aLoDu",positive,0.8168
318,318,1429736336022454275,2021-08-23 09:24:40+00:00,2021-08-23,09:24:40,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/BUoaET7tGJ  https://t.co/Ba3le5UQ4r,positive,0.701
319,319,1429736192250155014,2021-08-23 09:24:06+00:00,2021-08-23,09:24:06,Türkiye'nin ilk ulusal yapay zeka stratejisi Salı günü tanıtılacak  https://t.co/NmvnrXbCeZ  https://t.co/CmcJBaMExs,positive,0.7244
320,320,1429735596411523075,2021-08-23 09:21:44+00:00,2021-08-23,09:21:44,Türkiye'nin ilk ulusal yapay zeka stratejisi Salı günü tanıtılacak  https://t.co/ELypMS5Yy2  https://t.co/TEPVdEmoww,positive,0.7524
321,321,1429728670868979712,2021-08-23 08:54:12+00:00,2021-08-23,08:54:12,Türkiye’nin birinci Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/p6KhIeh5Sk,positive,0.6527
322,322,1429725177940676611,2021-08-23 08:40:20+00:00,2021-08-23,08:40:20,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi yarın tanıtılacak  https://t.co/tYyQZuvxwM,positive,0.7078
323,323,1429712497557258240,2021-08-23 07:49:56+00:00,2021-08-23,07:49:56,"• Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak. • Haber:  https://t.co/el1OnxkIXK  https://t.co/bnI5C6uGyA",positive,0.9806
324,324,1429712231189688322,2021-08-23 07:48:53+00:00,2021-08-23,07:48:53,"Ulusal Yapay Zeka Stratejisi, Bilişim Vadisi’nde kamuoyuna tanıtılacak  https://t.co/qrhhsHvoCI",positive,0.7778
325,325,1429696004517990402,2021-08-23 06:44:24+00:00,2021-08-23,06:44:24,"- 2018'de AB üye ülkeleri Yapay Zeka işbirliği deklarasyonu imzalamıştır. -2017 ve 2018 yılları dünya genelinde en çok AI Stratejisi'nin duyurulduğu yıllardır. Kanada 2017 yılında ""Pan-Canadian AI Strategy"" başlığı ile yapay zeka alanındaki ilk resmi dokumanını yayınlamıştır.",positive,0.9845
326,326,1429679500078485506,2021-08-23 05:38:49+00:00,2021-08-23,05:38:49,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/dakDeWlIbM,positive,0.7069
327,327,1429658138429509634,2021-08-23 04:13:56+00:00,2021-08-23,04:13:56,"""2025 hedefleri doğrultusunda 24 amaç 119 tedbir""  Cumhurbaşkanlığı Dijital Dönüşüm Ofisi ve Sanayi veTeknoloji Bakanlığı tarafından hazırlanan ""Ulusal Yapay Zekâ Stratejisi"" devletimize ve milletimize hayırlı olsun. @demir_erdem @osmannnurika @RTErdogan @hilmiturkmen34 @ufuktff  https://t.co/L4RQMiWOyO",positive,0.6441
328,328,1429645493878116353,2021-08-23 03:23:41+00:00,2021-08-23,03:23:41,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/RyIGkCDJaZ,positive,0.7699
329,329,1429565920058482691,2021-08-22 22:07:30+00:00,2021-08-22,22:07:30,Sayın Cumhurbaşkanımızın yapay zeka istihdamı hususundaki kararlı duruşu meyvelerini vermeye başladı.   İşte Türkiye'nin gerçek gündemi:  Yapay Zeka Stratejisi 💻  https://t.co/9RHl8Vl8aj,positive,0.8939
330,330,1429565383904800774,2021-08-22 22:05:22+00:00,2021-08-22,22:05:22,Türkiye’nin ilk “Ulusal Yapay Zeka Stratejisi” Salı günü tanıtılacak  https://t.co/O2TGVDnppi,positive,0.8427
331,331,1429531497866878993,2021-08-22 19:50:43+00:00,2021-08-22,19:50:43,Türk teknoloji dünyası için çok önemli bir aşama.  Türkiye'nin İlk Yapay Zekâ Stratejisi  https://t.co/H4R45V2vbn,positive,0.9535
332,332,1429504949050912774,2021-08-22 18:05:13+00:00,2021-08-22,18:05:13,Türkiye’nin İlk Ulusal Yapay Zekâ Stratejisi (2021-2025) ile ilgili Cumhurbaşkanlığı Genelgesi Resmî Gazete’de yayımlandı.  #YapayZeka 👇👇👇👇👇👇👇👇  https://t.co/MTLFbQ27YK,positive,0.9027
333,333,1429486019401764868,2021-08-22 16:50:00+00:00,2021-08-22,16:50:00,Türkiye’nin yapay zeka stratejisi belirlendi… Önsözünü Başkan Erdoğan yazdı  https://t.co/kyAYZ0mnkH,positive,0.9179
334,334,1429480948287119362,2021-08-22 16:29:51+00:00,2021-08-22,16:29:51,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak -  https://t.co/d9TYLxpnqg  https://t.co/H5cDnhzXcK,positive,0.9257
335,335,1429465659893817344,2021-08-22 15:29:06+00:00,2021-08-22,15:29:06,#YapayZeka sanıldığının aksine zekayı yapaylaştırma değil veriye hükmetme ve veri ile tahakkümün yöntemidir. #YapayZekaStratejisi çok yerinde bir karardır. Umarız bu da #AkademikDespotizm ve #AkademikAtıllık'a kurban edilmez. Bu amaç küçük işlerin aracına dönüşmez. #KimlikliBilgi,positive,0.9573
336,336,1429464351090647046,2021-08-22 15:23:54+00:00,2021-08-22,15:23:54,"""2025 hedefleri doğrultusunda 24 amaç 119 tedbir""  Cumhurbaşkanlığı Dijital Dönüşüm Ofisi ve Sanayi ve Teknoloji Bakanlığı tarafından hazırlanan ""Ulusal Yapay Zekâ Stratejisi"" devletimize ve milletimize hayırlı olsun.  https://t.co/YuSYA8gRrs",positive,0.8896
337,337,1429451313302044672,2021-08-22 14:32:05+00:00,2021-08-22,14:32:05,Türkiyenin İlk Yapay Zekâ Stratejisi  https://t.co/WclMKOG6Rg  https://t.co/rPztVZ31ST,positive,0.8765
338,338,1429440565330989057,2021-08-22 13:49:23+00:00,2021-08-22,13:49:23,"▪️6 stratejik öncelik etrafında tasarlandı ▪️24 amaç ve 119 tedbir bulunuyor   Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak.  https://t.co/eFIlyoMr7k",positive,0.7992
339,339,1429437564293992450,2021-08-22 13:37:27+00:00,2021-08-22,13:37:27,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/0VlpvMeUks,positive,0.7518
340,340,1429437475622117377,2021-08-22 13:37:06+00:00,2021-08-22,13:37:06,"Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak.",positive,0.7046
341,341,1429436867360043010,2021-08-22 13:34:41+00:00,2021-08-22,13:34:41,"6 Öncelik, 24 Amaç ve 119 Tedbirin yer aldığı Ulusal Yapay Zekâ Stratejisi 24 Ağustos Salı günü tanıtılıyor.",positive,0.7519
342,342,1429435435911028740,2021-08-22 13:29:00+00:00,2021-08-22,13:29:00,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak.  https://t.co/uaGx6lirPa,positive,0.861
343,343,1429430676655386625,2021-08-22 13:10:05+00:00,2021-08-22,13:10:05,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi Salı günü tanıtılacak  https://t.co/B0WIPuPFid,positive,0.7537
344,344,1429429671293296641,2021-08-22 13:06:05+00:00,2021-08-22,13:06:05,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/1chOzQpknw,positive,0.7044
345,345,1429428318743449600,2021-08-22 13:00:43+00:00,2021-08-22,13:00:43,"Türkiye’nin İlk Ulusal Yapay Zekâ Stratejisi;  🗓24 Ağustos Salı günü, 📍Ülkemizin teknoloji ve inovasyon üssü @BilisimVadisiTR’de düzenlenecek lansman etkinliği ile tanıtılacak.   @TCSanayi @dijital  https://t.co/xGvHaYEUBW",positive,0.9103
346,346,1429425200190394377,2021-08-22 12:48:19+00:00,2021-08-22,12:48:19,🔥 Türkiye'nin 'Ulusal Yapay Zeka Stratejisi' Yayımlandı 🔗  #yapayzeka   https://t.co/QWhkQwj2ij  https://t.co/fKIGQAIGq0,positive,0.957
347,347,1429424520633405447,2021-08-22 12:45:37+00:00,2021-08-22,12:45:37,#Ekonomi | Ulusal Yapay Zeka Stratejisi ile yapay zekanın milli gelire katkısı yüzde 5 olacak ​ Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak.   #yapayzeka #kalkınma #büyüme #strateji  https://t.co/UZwvHmLLen,negative,0.6166
348,348,1429420986739351556,2021-08-22 12:31:35+00:00,2021-08-22,12:31:35,"Türkiye’nin İlk Ulusal Yapay Zekâ Stratejisi; 🗓24 Ağustos Salı günü, 📍Ülkemizin teknoloji ve inovasyon üssü @BilisimVadisiTR’de düzenlenecek lansman etkinliği ile tanıtılacak. 🤝@TCSanayi  #UYZS #YapayZekaÇağı  https://t.co/x50cJ6RpqM",positive,0.7485
349,349,1429413069076242435,2021-08-22 12:00:07+00:00,2021-08-22,12:00:07,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/efmO4lEkgc,positive,0.7415
350,350,1429402972358840320,2021-08-22 11:20:00+00:00,2021-08-22,11:20:00,Ulusal Yapay Zeka Stratejisi belirlendi:  • Hedef teknolojik bağımsızlık ve 2025'te ilk 20 ülkeden biri olmak  #UlusalYapayZekaStratejisi #24Ağustos #teknoloji #DijitalTürkiye    https://t.co/K3f5I90aOe,positive,0.9033
351,351,1429402972182568977,2021-08-22 11:20:00+00:00,2021-08-22,11:20:00,Ulusal Yapay Zeka Stratejisi belirlendi:  • Hedef teknolojik bağımsızlık ve 2025'te ilk 20 ülkeden biri olmak  #UlusalYapayZekaStratejisi #24Ağustos #teknoloji #DijitalTürkiye    https://t.co/AQPCklhuz2,positive,0.8881
352,352,1429401720409444356,2021-08-22 11:15:01+00:00,2021-08-22,11:15:01,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak  https://t.co/hDLbedADeW,positive,0.6761
353,353,1429399239818371079,2021-08-22 11:05:10+00:00,2021-08-22,11:05:10,Türkiye için önemli adım! Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak!.  https://t.co/Tq11TslRup,positive,0.9791
354,354,1429395251412799493,2021-08-22 10:49:19+00:00,2021-08-22,10:49:19,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak @anadoluajansi  https://t.co/xevHKslkvo,positive,0.5376
355,355,1429393651759828993,2021-08-22 10:42:58+00:00,2021-08-22,10:42:58,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak   https://t.co/nswwKZlo6F  #yapayzeka #teknoloji #ekonomi #Türkiye,positive,0.8553
356,356,1429390635472146432,2021-08-22 10:30:58+00:00,2021-08-22,10:30:58,⚔️ Ulusal Yapay Zeka Stratejisi‘ne (2021-2025) ilişkin Cumhurbaşkanlığı Genelgesi Resmi Gazete’de yayımlandı.  https://t.co/1VQjJ66ngk,positive,0.8812
357,357,1429390110387212300,2021-08-22 10:28:53+00:00,2021-08-22,10:28:53,Türkiye'nin İlk Yapay Zekâ Stratejisi  https://t.co/w461kWT8t7  https://t.co/hqHVb9m9KC,positive,0.8252
358,358,1429386582348472323,2021-08-22 10:14:52+00:00,2021-08-22,10:14:52,Türkiye’nin yapay zeka stratejisi belirlendi: İstihdam en az 50 bin kişiye çıkarılacak  https://t.co/Lj9hFA815C,positive,0.8643
359,359,1429386125903282176,2021-08-22 10:13:03+00:00,2021-08-22,10:13:03,Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk Ulusal Yapay Zeka Stratejisi salı günü Bilişim Vadisi'nde kamuoyuna tanıtılacak.,positive,0.7228
360,360,1429386101115006981,2021-08-22 10:12:57+00:00,2021-08-22,10:12:57,Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi salı günü tanıtılacak.  https://t.co/ySMRL2Btzn,positive,0.8605
361,361,1429381942168981504,2021-08-22 09:56:26+00:00,2021-08-22,09:56:26,Türkiye’nin ilk ‘Ulusal Yapay Zekâ Stratejisi’ yürürlüğe girdi  https://t.co/h8OdYxY8Aj,positive,0.9064
362,362,1429378926430887938,2021-08-22 09:44:27+00:00,2021-08-22,09:44:27,"Türkiye'nin 5 yıllık dönemdeki #yapayzeka çalışmalarını içeren ilk yol haritası ""Ulusal Yapay Zeka Stratejisi"" salı günü #Bilişim Vadisi'nde kamuoyuna tanıtılacak.   https://t.co/NhryZshRA8",positive,0.8916
363,363,1429374034660237312,2021-08-22 09:25:01+00:00,2021-08-22,09:25:01,"#Türkiye için önemli adım! Yol haritası için geri sayım başladı #Türkiye'nin 5 yıllık dönemdeki yapay zeka çalışmalarına yön verecek ilk ""Ulusal Yapay Zeka Stratejisi"" salı günü Biliş...   https://t.co/XIvCeNQkwW",positive,0.9926
364,364,1429372681116340231,2021-08-22 09:19:38+00:00,2021-08-22,09:19:38,Türkiye'nin ilk ULUSAL YAPAY ZEKA STRATEJİSİ  salı günü tanıtılacak  Cumhurbaşkanlığı Dijital Dönüşüm Ofisi Başkanlığı ve Sanayi Bakanlığı  tarafından hazırlanan Türkiye'nin ilk Ulusal Yapay Zeka Stratejisi'nin tanıtımı için salı günü program gerçekleştirilecek.  https://t.co/SXgevgYJXE,positive,0.7877
365,365,1429370789606957057,2021-08-22 09:12:07+00:00,2021-08-22,09:12:07,Türkiye’nin ilk Ulusal Yapay Zeka Stratejisi tanıtılacak  https://t.co/iPqx9HkMAX,positive,0.8281
366,366,1429370014877077511,2021-08-22 09:09:02+00:00,2021-08-22,09:09:02,Türkiyenin İlk Milli Yapay Zeka Stratejisi Tanıtımı  https://t.co/6mYWQJQd9C  https://t.co/cAI7e6wJKh,negative,0.5421
